Time elapsed,Total num,Current num,Loss,Accuracy
0.874747991562,100,50000,94.2244873047,0.159999996424
0.908658981323,200,50000,168.85761261,0.129999998957
0.941931009293,300,50000,174.854187012,0.116666667163
0.975167036057,400,50000,160.919363022,0.117499999702
1.00818490982,500,50000,140.527053833,0.115999999642
1.0410220623,600,50000,124.195768992,0.111666666965
1.0737349987,700,50000,110.771927152,0.108571429338
1.10652208328,800,50000,98.697121501,0.102500000503
1.13897490501,900,50000,88.6904159122,0.10666666718
1.17171692848,1000,50000,80.4800055504,0.108000000194
1.2040450573,1100,50000,73.5297385563,0.109999999743
1.2364180088,1200,50000,67.689211905,0.113333333594
1.26872396469,1300,50000,62.763794899,0.118461539252
1.30119800568,1400,50000,58.4958487919,0.11928571468
1.33337593079,1500,50000,54.7819269021,0.120666667074
1.36557006836,1600,50000,51.5239353329,0.118750000605
1.39777398109,1700,50000,48.6488356731,0.11705882431
1.43000507355,1800,50000,46.0787903203,0.115000000637
1.46220803261,1900,50000,43.7828323214,0.115789474037
1.49439311028,2000,50000,41.7118695021,0.114500000514
1.5266020298,2100,50000,39.8343386764,0.11380952437
1.55886697769,2200,50000,38.1263616085,0.115000000562
1.59104895592,2300,50000,36.5680842918,0.116521739927
1.62561202049,2400,50000,35.1399168074,0.117916667679
1.65812397003,2500,50000,33.8262803459,0.1164000009
1.69063091278,2600,50000,32.613757271,0.116538462301
1.72299909592,2700,50000,31.4914645089,0.115555556422
1.75548195839,2800,50000,30.4489668523,0.114285715057
1.78789401054,2900,50000,29.4783638181,0.11344827673
1.82037711143,3000,50000,28.5724502643,0.113666667417
1.85268092155,3100,50000,27.724980685,0.111935484554
1.88528108597,3200,50000,26.9304666519,0.111562500708
1.9176928997,3300,50000,26.184071353,0.110909091704
1.95003509521,3400,50000,25.4812532804,0.112941177452
1.98236989975,3500,50000,24.8192951271,0.111428572344
2.01485705376,3600,50000,24.1939939393,0.110555556396
2.04725503922,3700,50000,23.6023102258,0.110810811556
2.07976508141,3800,50000,23.0415873339,0.111842106145
2.11236310005,3900,50000,22.5098524155,0.111025641839
2.1448841095,4000,50000,22.0046964526,0.110250000749
2.17732095718,4100,50000,21.5240273185,0.110975610501
2.20975112915,4200,50000,21.0661589588,0.110000000734
2.24213409424,4300,50000,20.6297051297,0.110232558794
2.27494812012,4400,50000,20.2132460312,0.110909091563
2.3073079586,4500,50000,19.815365039,0.110000000646
2.33992910385,4600,50000,19.4341340998,0.111956522436
2.37253499031,4700,50000,19.0693269537,0.112765958255
2.40491604805,4800,50000,18.7199840744,0.113333334137
2.43728208542,4900,50000,18.3848272684,0.112040817129
2.46973395348,5000,50000,18.0630697346,0.11100000076
2.50219511986,5100,50000,17.753992665,0.109607843865
2.53463196754,5200,50000,17.4568111897,0.108846154565
2.56719112396,5300,50000,17.1706121643,0.108679246017
2.59982395172,5400,50000,16.8953759759,0.109074074706
2.63228797913,5500,50000,16.6298248074,0.109454545988
2.66464400291,5600,50000,16.3737191898,0.110714286366
2.69682693481,5700,50000,16.1262857454,0.110526316456
2.7289659977,5800,50000,15.8870314565,0.110862069538
2.76136398315,5900,50000,15.6570170613,0.1105084752
2.79381012917,6000,50000,15.4343312502,0.111000000623
2.82613110542,6100,50000,15.2186999712,0.111639344973
